date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2023-07-07,32.6,22.5175,37.7,22.2,0.06666666666666667,24.909333333333336
2023-07-08,36.255,23.97,40.1,23.9,0.06666666666666667,21.99466666666667
2023-07-09,37.947500000000005,25.0075,41.4,25.0,0.0,25.673333333333332
2023-07-10,39.317499999999995,25.015,42.9,25.0,0.0,27.509333333333334
2023-07-11,39.93,25.5,44.8,25.7,0.09999999999999999,26.394666666666666
2023-07-12,40.754999999999995,25.66,44.5,26.2,0.0,31.912000000000003
2023-07-13,41.0375,25.4325,44.5,25.1,0.0,28.545333333333332
2023-07-14,40.5925,25.48,42.4,25.7,0.0,29.430666666666667
2023-07-15,40.49,25.064999999999998,40.9,24.4,0.0,26.933333333333334
2023-07-16,40.1325,25.017500000000002,40.9,25.6,0.0,22.104
2023-07-17,40.35,24.3575,39.7,23.4,0.0,21.058666666666667
2023-07-18,40.695,24.595,41.4,24.4,0.0,24.227999999999998
2023-07-19,40.4175,24.7425,41.8,24.4,0.0,29.973333333333333
2023-07-20,40.152499999999996,25.1225,40.1,25.7,0.0,28.68133333333333
2023-07-21,39.505,24.305,38.2,22.9,0.0,22.737333333333336
2023-07-22,39.339999999999996,25.195,40.9,24.4,0.0016666666666666668,20.284
2023-07-23,39.5425,26.6875,41.8,28.4,0.102,21.661333333333335
2023-07-24,39.255,23.995,39.4,21.7,0.0,24.404
2023-07-25,38.82,24.115000000000002,39.5,22.9,0.0,22.49466666666667
2023-07-26,38.2975,24.9625,39.8,24.4,0.067,24.425333333333338
2023-07-27,38.150000000000006,24.4175,37.8,22.9,0.0,22.43733333333333
2023-07-28,38.0625,24.075,37.2,22.9,0.0,22.43733333333333
2023-07-29,38.6425,23.58,36.9,22.2,0.0,20.837333333333333
2023-07-30,38.9,24.4775,40.1,23.4,0.0,19.234666666666666
2023-07-31,39.7025,25.217499999999998,42.1,23.4,0.0,20.389333333333333
2023-08-01,40.2725,25.445,43.0,25.0,0.0,21.73733333333333
2023-08-02,40.4825,24.8725,41.7,22.9,0.0,24.737333333333336
2023-08-03,40.19,25.265,42.1,25.0,0.0,24.64
