name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
78719,2024-02-14,20,2.2,11.9,20,2.2,11.9,7.8,78,0,0,0,,0,0,27.7,20.3,172.9,1021,66.3,15.6,132.5,11.4,7,10,2024-02-14T07:11:59,2024-02-14T18:18:16,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-15,20.6,13.9,16.9,20.6,13.9,16.9,14.2,84.1,0,0,0,,0,0,18.4,14.6,183,1019.5,98.9,15.9,85.8,7.3,4,10,2024-02-15T07:11:06,2024-02-15T18:19:04,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-16,22.9,12.2,18.2,22.9,12.2,18.2,13,73.2,0,0,0,,0,0,51.8,36.7,229.7,1014.9,96.5,16,108.3,9.2,6,10,2024-02-16T07:10:12,2024-02-16T18:19:51,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-17,11.2,3.9,6.8,11.2,-1.8,2.6,-0.8,58.6,0,0,0,,0,0,60.8,44.1,7,1023.6,75.4,16,97.2,8.5,5,10,2024-02-17T07:09:17,2024-02-17T18:20:38,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-18,11.7,0.7,5.6,11.7,-3.2,3.6,-5.1,49,0,0,0,,0,0,25.9,20.3,7.7,1025.1,35.5,16,211.5,18.2,8,10,2024-02-18T07:08:22,2024-02-18T18:21:25,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-19,19.4,-2.1,8.6,19.4,-4.1,8.4,2.5,69.3,0,0,0,,0,0,40.7,29.2,197.1,1021.4,4.6,15.9,214,18.5,8,10,2024-02-19T07:07:25,2024-02-19T18:22:11,0.34,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-20,25.7,2.3,14.6,25.7,2.3,14.5,10,77.3,0,0,0,,0,0,33.6,22.3,181.9,1022,22,15.2,215.2,18.6,8,10,2024-02-20T07:06:27,2024-02-20T18:22:57,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-21,25,14.4,19.1,25,14.4,19.1,15.9,82.9,0,0,0,,0,0,53,31.7,180.1,1017.6,73.6,13.8,153.3,13.2,9,10,2024-02-21T07:05:28,2024-02-21T18:23:42,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-22,30,17.9,22.4,28.9,17.9,22.1,10.8,57.2,0,0,0,,0,0,55.7,29.2,248.6,1010.4,62.9,15.7,198.3,17.1,8,10,2024-02-22T07:04:29,2024-02-22T18:24:27,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-23,23.9,9.5,17.5,23.9,9.5,17.5,5.5,47.6,0,0,0,,0,0,44.3,29.1,4,1017.1,24.6,16,217.4,18.8,8,10,2024-02-23T07:03:28,2024-02-23T18:25:12,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-24,25.7,5.8,16.3,25.7,5.8,16.2,5,52.2,0,0,0,,0,0,33.5,18.3,185,1020.5,37.7,16,217.3,18.7,8,10,2024-02-24T07:02:27,2024-02-24T18:25:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-25,27.9,5.8,17.9,28.2,5.8,17.8,12.5,73.3,0,0,0,,0,0,51,31.4,191.6,1015.9,34.5,16,212.4,18.3,8,10,2024-02-25T07:01:25,2024-02-25T18:26:40,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-02-26,27.2,13.9,19.8,28.5,13.9,20,17.5,87.8,0,0,0,,0,0,40.7,24.1,182.9,1012.2,76.3,11.1,144.7,12.6,7,15,2024-02-26T07:00:22,2024-02-26T18:27:23,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-27,25.7,19.4,21.8,25.7,19.4,21.8,18.8,83.6,0,0,0,,0,0,46.4,22.1,185.5,1006.8,92.1,11.2,85.6,7.4,4,15,2024-02-27T06:59:18,2024-02-27T18:28:06,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-28,20.7,8.4,13.4,20.7,4.8,12.8,3.6,55,0,0,0,,0,0,72,53.1,9.2,1019.5,91.1,14.2,124.3,10.6,5,10,2024-02-28T06:58:13,2024-02-28T18:28:49,0.64,Overcast,Cloudy skies throughout the day.,wind,"KATT,KAUS,C2969,72254013904,72254413958,KHYI"
78719,2024-02-29,8.9,6.2,7.6,8.8,2.8,5.1,0.4,64.1,0.981,100,12.5,rain,0,0,37.1,23.9,24.8,1025.1,99.2,12.9,34.4,2.9,1,10,2024-02-29T06:57:08,2024-02-29T18:29:32,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-01,19.4,6.7,11.1,19.4,4.9,10.7,8.3,84.3,0,0,0,,0,0,29.5,16.5,133.8,1019.3,71.4,12.6,216,18.7,8,10,2024-03-01T06:56:03,2024-03-01T18:30:14,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-02,26.7,4,16.7,26.9,4,16.7,12.3,78.9,0,0,0,,0,0,33.5,20.4,183.1,1015.6,42.3,13.6,226.4,19.4,8,10,2024-03-02T06:54:56,2024-03-02T18:30:55,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-03,26.7,16.7,20.8,26.7,16.7,20.8,17.1,80.6,0,0,0,,0,0,38.8,29.3,178,1011.5,93.4,14.4,152,13,7,30,2024-03-03T06:53:49,2024-03-03T18:31:37,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-04,27.9,19.4,22.5,29.2,19.4,22.7,18.5,80.2,0,0,0,,0,0,33.5,20.3,185.3,1009.5,91.3,13.5,137.9,12,8,60,2024-03-04T06:52:41,2024-03-04T18:32:18,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-05,32.2,13,21.7,30.3,13,21.3,11.9,63.9,0,0,0,,0,0,30.7,13,286.5,1008.9,26,12.3,234.8,20.3,8,60,2024-03-05T06:51:33,2024-03-05T18:32:58,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-06,27.9,11.2,19.4,28.5,11.2,19.5,14,72.6,0,0,0,,0,0,37.1,18.2,170.6,1010.5,56.9,12.5,176.8,15.4,7,10,2024-03-06T06:50:25,2024-03-06T18:33:39,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-07,23.4,18.9,21,23.4,18.9,21,18.2,84.7,0.294,100,8.33,rain,0,0,40.7,23.9,153.6,1006.9,97.7,14.2,69,6,3,10,2024-03-07T06:49:15,2024-03-07T18:34:19,0.91,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-08,28.3,11.1,21.2,27.5,11.1,21.1,14.1,68.8,3.565,100,8.33,rain,0,0,55.8,27.5,322.5,1007.1,80.4,13.8,211.3,18.3,8,30,2024-03-08T06:48:06,2024-03-08T18:34:59,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-09,16.7,8.3,11.6,16.7,4.5,10.5,5,65.1,0,0,0,,0,0,53.4,31.4,347.2,1020.8,64.8,16,248.9,21.5,8,10,2024-03-09T06:46:56,2024-03-09T18:35:38,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-10,18.9,4.4,12.9,18.9,2.6,12.4,3.3,56.1,0,0,0,,0,0,16.6,12.9,47.8,1024.3,73,16,250.2,20.7,8,10,2024-03-10T07:45:45,2024-03-10T19:36:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-11,22.8,11.2,16.5,22.8,11.2,16.5,8.1,59.5,0,0,0,,0,0,22.3,20.5,171.1,1021.9,60.1,16,242.5,20.9,8,10,2024-03-11T07:44:34,2024-03-11T19:36:57,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-12,24.4,12.2,18.4,24.4,12.2,18.4,15,82.3,0,0,0,,0,0,42.5,24,172.6,1016.3,79.8,13.5,85.2,7.4,3,10,2024-03-12T07:43:23,2024-03-12T19:37:35,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-13,28.3,19.3,22.6,30,19.3,22.9,18.6,79.5,0,0,0,,0,0,47.9,31.3,172.6,1009.1,88.5,15.7,141.3,12.1,8,75,2024-03-13T07:42:12,2024-03-13T19:38:14,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-14,26.1,21.7,23.5,26.1,21.7,23.5,20.2,82.2,0.005,100,4.17,rain,0,0,49.8,29.3,160,1007.5,98.8,11.9,70.3,5.9,3,100,2024-03-14T07:41:00,2024-03-14T19:38:52,0.15,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-15,23.3,18.4,20.2,23.3,18.4,20.2,17.6,85.7,12.856,100,12.5,rain,0,0,48.7,38.6,20.4,1013,87,12.5,136.4,11.7,7,75,2024-03-15T07:39:48,2024-03-15T19:39:31,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-16,23.4,16.7,19.1,23.4,16.7,19.1,17,88.2,3.522,100,12.5,rain,0,0,37.1,22.1,26.1,1013.4,98,11.7,74.9,6.5,5,10,2024-03-16T07:38:35,2024-03-16T19:40:09,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,KHYI"
78719,2024-03-17,19.3,15.6,17.2,19.3,15.6,17.2,16,92.7,14.388,100,37.5,rain,0,0,62.4,31.6,357.5,1013.1,97.4,13.4,41.3,3.5,2,10,2024-03-17T07:37:23,2024-03-17T19:40:46,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,C2969,KHYI"
