name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10023,2023-06-08,21.7,12.9,17.2,21.7,12.9,17.2,6.7,51.2,0,0,0,,0,0,29.5,11.2,339.4,1005.7,90.3,6.1,207,17.8,8,10,2023-06-08T05:24:42,2023-06-08T20:25:37,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10023,2023-06-09,22.2,14.3,18.1,22.2,14.3,18.1,8.2,53.4,0,0,0,,0,0,31.7,16.6,320.2,1006.8,59.1,15.9,225.8,19.4,9,10,2023-06-09T05:24:31,2023-06-09T20:26:11,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10023,2023-06-10,25,14.4,19.8,25,14.4,19.8,9.2,52.2,0,0,0,,0,0,37.1,13.2,308.6,1008.4,30.6,15.7,282,24.4,10,10,2023-06-10T05:24:21,2023-06-10T20:26:43,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-11,27.2,18.3,22.2,27.2,18.3,22.2,14.4,62.6,0.315,100,12.5,rain,0,0,35.3,15.2,123,1010.8,27.4,11.3,230.4,19.9,7,10,2023-06-11T05:24:14,2023-06-11T20:27:14,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-12,24.4,19.4,21.8,24.4,19.4,21.8,17.2,75.6,3.578,100,16.67,rain,0,0,47.9,26.4,135.7,1007.1,56.8,9.4,158.9,13.7,6,10,2023-06-12T05:24:08,2023-06-12T20:27:43,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10023,2023-06-13,25.7,17.9,21.2,25.7,17.9,21.2,12.4,60.6,0,0,0,,0,0,29.5,19.7,284.5,1004.4,55.7,15.2,288,24.9,9,10,2023-06-13T05:24:04,2023-06-13T20:28:11,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-14,23.9,17.9,19.9,23.9,17.9,19.9,12.6,63.7,3.699,100,20.83,rain,0,0,57.2,30,238.8,1001.3,29.5,15.7,181.2,15.4,8,30,2023-06-14T05:24:03,2023-06-14T20:28:36,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-15,25,16.2,20.6,25,16.2,20.6,11.7,58.1,0,0,0,,0,0,37.1,17.3,281.2,1003.1,42.3,16,233,20.1,7,10,2023-06-15T05:24:03,2023-06-15T20:29:01,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-16,25.7,17.9,20.4,25.7,17.9,20.4,13.1,64.8,5.883,100,12.5,rain,0,0,42.5,13.1,101.4,1006.1,31.6,14.5,180.9,15.7,8,10,2023-06-16T05:24:05,2023-06-16T20:29:23,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-17,25,16.7,19.9,25,16.7,19.9,11.8,61.8,0.003,100,4.17,rain,0,0,49.1,24.1,314.1,1005,53.1,12.8,241.6,21,8,10,2023-06-17T05:24:10,2023-06-17T20:29:44,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-18,26.7,17.2,21.9,26.6,17.2,21.9,11.1,50.7,0,0,0,,0,0,37.1,17.3,307.3,1010.2,35,14.4,284.5,24.7,9,10,2023-06-18T05:24:16,2023-06-18T20:30:02,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-19,27.2,18.8,22.1,27.3,18.8,22.1,14,60.7,0,0,0,,0,0,29.5,14,59.5,1017,11.7,16,286.8,24.8,9,10,2023-06-19T05:24:24,2023-06-19T20:30:19,0.05,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-20,25,17.8,20.8,25,17.8,20.8,13.7,64.9,0,0,0,,0,0,33.5,14.8,66.9,1022.2,49.8,15.7,245.8,21,9,10,2023-06-20T05:24:33,2023-06-20T20:30:34,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-21,22.2,16.7,19,22.2,16.7,19,12.2,65.4,0,0,0,,0,0,37.2,25.9,61.9,1024.4,57.2,16,203.3,17.5,6,10,2023-06-21T05:24:45,2023-06-21T20:30:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-22,21.7,15.7,18.4,21.7,15.7,18.4,12.7,69.9,0.006,100,8.33,rain,0,0,39,25.8,59.3,1021.2,95.4,14.7,97.1,8.4,3,10,2023-06-22T05:24:59,2023-06-22T20:30:59,0.15,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-23,21.7,18.3,19.9,21.7,18.3,19.9,17.3,85.1,0.828,100,12.5,rain,0,0,31.7,12.3,100.9,1016.8,98.5,12.7,62.5,5.3,2,10,2023-06-23T05:25:14,2023-06-23T20:31:09,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-24,25.6,20.6,22.7,25.6,20.6,22.7,20,84.9,1.316,100,25,rain,0,0,16.6,20.3,155.7,1010.9,67.3,12.3,159.6,13.9,6,30,2023-06-24T05:25:31,2023-06-24T20:31:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-25,28.8,21.7,24.4,30.6,21.7,24.8,19.8,75.5,0.021,100,16.67,rain,0,0,18.4,20.5,165.7,1009.5,15.6,15.3,220.6,19,10,30,2023-06-25T05:25:50,2023-06-25T20:31:22,0.24,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-26,25.6,21.1,22.6,25.6,21.1,22.6,19.8,83.9,6.021,100,29.17,rain,0,0,66.6,16.6,77.2,1007.7,41.8,10.7,126.2,10.8,5,30,2023-06-26T05:26:11,2023-06-26T20:31:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-27,24.4,19.4,21.5,24.4,19.4,21.5,19.1,86.4,8.6,100,29.17,rain,0,0,35.3,9.6,132.3,1005.8,60.7,10,160.4,13.7,7,10,2023-06-27T05:26:33,2023-06-27T20:31:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10023,2023-06-28,27.2,19.4,23.1,27.9,19.4,23.2,17.3,71.4,0,0,0,,0,0,38.9,22.1,291.3,1009.1,48.4,13.7,215.7,18.7,8,30,2023-06-28T05:26:57,2023-06-28T20:31:26,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-29,27.2,18.4,23.1,27.3,18.4,23.2,15,61.4,0,0,0,,0,0,27.7,13.1,301.7,1015.5,44,10.3,274,23.9,10,10,2023-06-29T05:27:22,2023-06-29T20:31:24,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-06-30,28.4,21.1,24.3,28.3,21.1,24.3,16.4,63.4,0,0,0,,0,0,20.5,20.8,169.3,1017.2,13.4,5.7,264.3,22.9,8,10,2023-06-30T05:27:49,2023-06-30T20:31:20,0.41,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-07-01,27.8,20.6,23.7,27.9,20.6,23.8,15.1,59,0,0,0,,0,0,66.2,21.7,185.5,1016.8,24.5,10.1,256.9,22.3,8,10,2023-07-01T05:28:18,2023-07-01T20:31:13,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-07-02,29.4,21.2,24.7,31.9,21.2,25.3,20.7,79.3,5.619,100,25,rain,0,0,47.9,21.1,194.6,1011.2,69.6,9.1,169,14.5,8,30,2023-07-02T05:28:48,2023-07-02T20:31:05,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10023,2023-07-03,30.7,22.9,26,33.1,22.9,27.1,21.2,76.4,14.021,100,25,rain,0,0,50,13,269.3,1009.8,35.8,14.4,229.8,19.8,9,30,2023-07-03T05:29:20,2023-07-03T20:30:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-07-04,27.9,22.9,24.7,30.3,22.9,24.8,21.6,83.8,5.757,100,25,rain,0,0,14.8,11.1,316.5,1012.1,43,12.1,147.4,12.5,8,60,2023-07-04T05:29:53,2023-07-04T20:30:42,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-07-05,33.3,22.2,27.6,34.3,22.2,28.2,19.3,63.7,0,0,0,,0,0,14.8,9.3,46.5,1014.6,0.5,11.7,306.7,26.6,9,30,2023-07-05T05:30:28,2023-07-05T20:30:27,0.58,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-06,31.7,24.4,27.8,33.9,24.4,29,20.6,66,0,0,0,,0,0,50,20.9,187.8,1013.5,0.4,15.8,304.7,26.4,9,30,2023-07-06T05:31:03,2023-07-06T20:30:11,0.61,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-07,30,23.9,26.1,32.7,23.9,27,21.1,74.6,0,0,0,,0,0,31.7,14.8,184.2,1011.2,37.7,15.4,270,23.3,9,30,2023-07-07T05:31:41,2023-07-07T20:29:52,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-08,31.1,24.4,26.4,34,24.4,27.4,21.6,75.3,0.171,100,12.5,rain,0,0,63,44.1,110.5,1010.5,46.5,14.8,205.6,17.9,9,60,2023-07-08T05:32:19,2023-07-08T20:29:31,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-09,27.2,22.4,25,29.2,22.4,25.3,21.9,83.2,21.969,100,33.33,rain,0,0,37.1,21.5,141.1,1009.7,78.2,13.1,134.2,11.7,5,30,2023-07-09T05:32:59,2023-07-09T20:29:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-10,28.4,22.2,24.9,29,22.2,25.1,18.8,71.4,0.249,100,8.33,rain,0,0,31.7,16.6,319.2,1007.9,62.1,15,212.4,18.3,9,30,2023-07-10T05:33:40,2023-07-10T20:28:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-11,31.1,20.6,25.9,30.6,20.6,25.9,14.4,49.6,0,0,0,,0,0,18.4,11.5,276.9,1011.6,5.7,16,277.3,23.9,10,10,2023-07-11T05:34:22,2023-07-11T20:28:17,0.79,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-12,31.8,24.4,28.2,31.6,24.4,28.1,15.4,46.3,0,0,0,,0,0,27.7,13,256.2,1012.9,11.1,16,288.6,25,10,10,2023-07-12T05:35:05,2023-07-12T20:27:49,0.82,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-13,31.2,25,28,34.1,25,29.7,19.9,61.7,0.005,100,8.33,rain,0,0,53.6,27.8,194,1010.8,3.1,15.7,254.7,22.1,10,60,2023-07-13T05:35:49,2023-07-13T20:27:18,0.86,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-14,28.3,22.2,25.5,31,22.2,26.4,20.5,74.3,6.183,100,29.17,rain,0,0,38.9,16.6,63.7,1011.9,58.2,15.4,200.7,17.3,9,60,2023-07-14T05:36:34,2023-07-14T20:26:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-15,30.6,22.2,25.4,34.3,22.2,26.6,22.3,83.7,6.725,100,12.5,rain,0,0,47.9,23.2,137.7,1013.4,43.3,11.6,245.9,21.3,10,30,2023-07-15T05:37:21,2023-07-15T20:26:11,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-16,25.7,23.4,25.1,25.7,23.4,25.1,23.4,90.6,30.665,100,41.67,rain,0,0,40.7,23.2,196.9,1009.9,85.3,11.8,66,5.9,4,60,2023-07-16T05:38:08,2023-07-16T20:25:35,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-17,31.2,23.3,26.8,32.5,23.3,27.7,20.9,72.6,0,0,0,,0,0,31.1,21.5,201.9,1012.6,17.5,13.1,261.2,22.7,9,30,2023-07-17T05:38:56,2023-07-17T20:24:56,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-18,28.4,22.9,25.6,31.7,22.9,26.2,21.2,77,5.626,100,16.67,rain,0,0,47.9,17.2,183.6,1013.8,19.8,11.9,133.7,11.5,6,60,2023-07-18T05:39:45,2023-07-18T20:24:16,0.03,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-19,26.2,22.8,24.2,26.2,22.8,24.2,19.2,73.8,0.079,100,8.33,rain,0,0,16.6,11.2,272.2,1016,41.8,9,123.7,10.6,6,30,2023-07-19T05:40:34,2023-07-19T20:23:34,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-20,30,22.8,25.4,29.7,22.8,25.5,17.7,65.1,0,0,0,,0,0,35.3,17.9,57.2,1014.7,22.1,11.9,237.7,20.6,9,30,2023-07-20T05:41:25,2023-07-20T20:22:50,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-21,28.9,21.8,25.4,29.8,21.8,25.6,19,69.5,3.895,100,16.67,rain,0,0,35.3,22.1,259.7,1007.9,47.2,13.5,255.2,22.2,10,30,2023-07-21T05:42:16,2023-07-21T20:22:04,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-22,28.4,21.1,24.9,28.1,21.1,24.8,13.7,51.2,0,0,0,,0,0,29.5,15.8,327.8,1008.8,10.6,16,280.7,24.3,10,10,2023-07-22T05:43:08,2023-07-22T20:21:16,0.16,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-23,30,20.7,25.3,29.2,20.7,25.3,15.2,54.8,0,0,0,,0,0,29.5,19.1,186.4,1014,14.1,16,281,24.2,10,10,2023-07-23T05:44:01,2023-07-23T20:20:27,0.2,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-24,29.3,23.8,25.8,30.1,23.8,26,17.1,59.3,0,0,0,,0,0,33.5,22.1,211.7,1018.5,3.9,16,232.6,20.1,9,30,2023-07-24T05:44:54,2023-07-24T20:19:36,0.23,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-25,29.4,20.7,24.1,31.6,20.7,24.5,18.8,73.5,7.837,100,12.5,rain,0,0,29.5,13.3,219.2,1018.1,23.7,13.5,202,17.2,9,30,2023-07-25T05:45:48,2023-07-25T20:18:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-26,30,20,24.9,31.5,20,25.3,18.4,69.1,0,0,0,,0,0,31.7,22.1,232.5,1018.3,1.8,14.3,288.5,24.8,9,10,2023-07-26T05:46:42,2023-07-26T20:17:48,0.3,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-27,32.9,23.9,28.1,37.4,23.9,30.1,21.5,68.5,1.508,100,8.33,rain,0,0,53.6,23.5,227.5,1014.1,42.3,14.2,208.6,18,9,60,2023-07-27T05:47:37,2023-07-27T20:16:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-28,32.9,23.9,28.3,34.9,23.9,29.3,20.9,67.4,0,0,0,,0,0,31.7,13,273.5,1014.6,22.2,14.9,277.8,23.9,10,30,2023-07-28T05:48:32,2023-07-28T20:15:54,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-29,31.2,23.8,27.6,33.9,23.8,28.8,20.6,66.1,1.582,100,8.33,rain,0,0,85,18.5,244.6,1008.8,31.8,16,261.2,22.7,8,30,2023-07-29T05:49:28,2023-07-29T20:14:54,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-30,26.2,18.8,22.5,26.2,18.8,22.5,11.8,52.3,0,0,0,,0,0,45.5,18.3,321.9,1012.9,23.7,16,267.9,23.2,10,10,2023-07-30T05:50:24,2023-07-30T20:13:53,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-07-31,28.9,18.9,23.7,27.7,18.9,23.5,11.3,47,0,0,0,,0,0,31.7,14.8,314.2,1014.7,9.2,16,267.7,23.1,10,10,2023-07-31T05:51:20,2023-07-31T20:12:50,0.46,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-01,26.7,18.9,23,26.3,18.9,23,10.3,46.5,0,0,0,,0,0,29.5,14.8,10.8,1019.5,26.9,16,294.8,25.4,10,10,2023-08-01T05:52:17,2023-08-01T20:11:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-02,26.7,17.8,22.2,26.3,17.8,22.2,9.1,44.1,0,0,0,,0,0,27.7,13,38.5,1022.5,8.1,16,271,23.4,10,10,2023-08-02T05:53:14,2023-08-02T20:10:40,0.53,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-03,26.2,19.3,22.6,26.2,19.3,22.6,12.8,54.3,0,0,0,,0,0,44.6,28.4,186.2,1019.3,26.5,16,241.8,21.1,8,10,2023-08-03T05:54:12,2023-08-03T20:09:33,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-04,24.4,21.7,22.9,24.4,21.7,22.9,17.3,70.5,0,0,0,,0,0,33.5,20.5,205.7,1014.4,87.7,15.6,86.9,7.5,4,30,2023-08-04T05:55:10,2023-08-04T20:08:24,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-05,29.3,21.7,25.2,28.9,21.7,25.1,16.3,60,0,0,0,,0,0,25.9,15.3,19.2,1014.4,31.3,15.1,140.8,12.1,9,30,2023-08-05T05:56:08,2023-08-05T20:07:14,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-06,30.6,20.7,25.4,29.7,20.7,25.2,14.1,50.8,0,0,0,,0,0,29.5,22.7,84.7,1015.7,1.8,15.5,0,0,0,10,2023-08-06T05:57:06,2023-08-06T20:06:03,0.67,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-07,26.7,20.7,23.7,28.5,20.7,23.8,20.6,83.5,26.999,100,37.5,rain,0,0,49.3,30.8,181,1011.5,87,11.5,103.8,9,8,30,2023-08-07T05:58:04,2023-08-07T20:04:50,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,72503014732"
10023,2023-08-08,26.2,21.2,23.4,26.2,21.2,23.4,18.1,73.8,0.295,100,4.17,rain,0,0,46.4,24.4,263.9,1004.3,80.5,16,142.5,12.2,10,10,2023-08-08T05:59:03,2023-08-08T20:03:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-08-09,30,20.7,25.1,29,20.7,24.9,13.2,49.1,0,0,0,,0,0,41.4,20.9,287.5,1006.7,24,16,0,0,0,10,2023-08-09T06:00:01,2023-08-09T20:02:20,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-10,26.7,21.2,23.3,28,21.2,23.4,17.9,73.2,7.319,100,33.33,rain,0,0,38.9,16.6,223.6,1005.7,52.7,11.4,0,0,0,30,2023-08-10T06:01:00,2023-08-10T20:01:03,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-11,28.9,19.4,24,28.7,19.4,24,16.5,66.2,0,0,0,,0,0,44.4,17.2,285.3,1007.7,22.4,14.4,0,0,0,10,2023-08-11T06:01:59,2023-08-11T19:59:46,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-12,29.3,21.1,25,31.2,21.1,25.6,17.9,64.7,0.087,100,20.83,rain,0,0,42.5,23.3,150.6,1011.6,25.5,15.8,0,0,0,30,2023-08-12T06:02:58,2023-08-12T19:58:26,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-13,30,20.7,25.7,31.6,20.7,25.9,18.7,68.3,17.443,100,20.83,rain,0,0,71.7,16.8,284.6,1011.5,42.5,14.4,0,0,0,30,2023-08-13T06:03:57,2023-08-13T19:57:06,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-14,29.4,22.8,25.9,30.6,22.8,26.2,17,58.4,0,0,0,,0,0,16.6,7.8,252.5,1014,18.9,16,0,0,0,10,2023-08-14T06:04:56,2023-08-14T19:55:45,0.94,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-15,26.1,21.2,23.3,26.1,21.2,23.3,20.4,84,16.497,100,33.33,rain,0,0,38.9,13.4,52.1,1008.6,95.9,12.2,0,0,0,10,2023-08-15T06:05:55,2023-08-15T19:54:22,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-16,26.7,20.7,23.6,28.5,20.7,23.8,20,80.9,15.09,100,16.67,rain,0,0,37.1,14.8,76.2,1012.7,85.9,14.5,163,14.1,9,10,2023-08-16T06:06:54,2023-08-16T19:52:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,72503014732"
10023,2023-08-17,25.7,22.8,23.8,25.7,22.8,23.8,20.4,81.3,0.004,100,12.5,rain,0,0,38.9,16.5,94.7,1013.6,98,15.5,98.9,8.5,4,10,2023-08-17T06:07:53,2023-08-17T19:51:34,0.04,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,72503014732"
10023,2023-08-18,26.2,19.2,23.6,26.2,19.2,23.6,16.7,68.3,19.846,100,20.83,rain,0,0,57.2,19.4,277.4,1007.5,67.2,14.5,167.5,14.6,8,30,2023-08-18T06:08:52,2023-08-18T19:50:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10023,2023-08-19,25.7,17.2,21.5,25.7,17.2,21.5,11.1,52.2,0,0,0,,0,0,38.9,16.7,268.4,1014.7,14.8,16,0,0,0,10,2023-08-19T06:09:52,2023-08-19T19:48:41,0.11,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10023,2023-08-20,28.9,18.9,24.3,28.6,18.9,24.2,12.9,50.2,0,0,0,,0,0,29.5,16,268.3,1018.5,0.8,16,0,0,0,10,2023-08-20T06:10:51,2023-08-20T19:47:14,0.15,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
